0.1675,0.0388,0.7106,0.0920,0.3820,0.4671,0.0039,0.2303,0.2736,0.9844,0.3244,0.8783,0.6470,0.7356,0.7252,0.2345,0.0619,0.7422,0.9329,0.0636,0.1137,0.8580,0.1807,0.0474,0.0533,0.1076,0.0553,0.8425,0.4436,0.3216,0.1738,0.1064,0.6233,0.5930,0.2385,0.7909,0.7361,0.7996,0.6184,0.1750,0.3205,0.8413,0.3387,0.7662,0.2182,0.6265,0.3881,0.7465,0.0923
0.7388,0.9699,0.4672,0.4353,0.8629,0.5488,0.8121,0.6396,0.9940,0.8112,0.2017,0.2165,0.9472,0.3577,0.0781,0.5784,0.7638,0.1830,0.5521,0.0136,0.5270,0.5060,0.3369,0.0210,0.3890,0.8685,0.5518,0.3150,0.3665,0.1113,0.7615,0.1523,0.0556,0.0428,0.6985,0.4436,0.8060,0.8442,0.7620,0.6601,0.0710,0.9935,0.2002,0.1504,0.2916,0.0914,0.6900,0.5147,0.0271
0.9550,0.2100,0.4476,0.9819,0.7041,0.0351,0.0503,0.2260,0.9740,0.5503,0.8441,0.9222,0.8784,0.4677,0.2747,0.5200,0.9389,0.2576,0.6914,0.7811,0.2639,0.7267,0.4184,0.2770,0.8873,0.8163,0.4207,0.7535,0.6229,0.2760,0.1834,0.7208,0.2345,0.0973,0.5877,0.7185,0.5616,0.1007,0.1129,0.7378,0.9223,0.4184,0.4985,0.0536,0.8773,0.6388,0.4771,0.1397,0.0484
0.2245,0.4692,0.5434,0.8928,0.7450,0.1226,0.9406,0.1111,0.7340,0.0086,0.4653,0.9010,0.7391,0.9882,0.9694,0.8224,0.0137,0.1232,0.4836,0.6671,0.6089,0.9110,0.5746,0.3705,0.6132,0.6652,0.1510,0.3536,0.0712,0.2959,0.1429,0.0582,0.5509,0.1304,0.5234,0.1605,0.9039,0.4602,0.6922,0.2269,0.7843,0.4715,0.3344,0.5365,0.3536,0.4982,0.5283,0.1117,0.6729
0.2863,0.7094,0.0959,0.5059,0.2387,0.4516,0.1546,0.0850,0.6722,0.1125,0.9596,0.1220,0.3998,0.4262,0.8547,0.7021,0.0500,0.4077,0.1723,0.2787,0.4769,0.8993,0.1523,0.8935,0.7288,0.6149,0.9945,0.0104,0.5660,0.7206,0.7579,0.0195,0.4950,0.6443,0.2839,0.6342,0.5562,0.7005,0.0598,0.3174,0.2119,0.8906,0.8598,0.7572,0.9351,0.3828,0.0541,0.8788,0.8271
0.2442,0.4012,0.0152,0.6261,0.1263,0.1770,0.7274,0.5670,0.7490,0.0409,0.0133,0.6534,0.3784,0.7065,0.9170,0.5831,0.0818,0.6001,0.3754,0.4077,0.6939,0.9055,0.2928,0.1675,0.6823,0.9990,0.8610,0.9327,0.0139,0.1030,0.1791,0.3215,0.6545,0.7626,0.6800,0.0692,0.6362,0.4075,0.7250,0.2885,0.7041,0.8290,0.6185,0.1169,0.8072,0.5385,0.7696,0.7589,0.3251
0.4832,0.2571,0.5932,0.4929,0.3040,0.3871,0.1547,0.8617,0.6462,0.0685,0.1295,0.5012,0.3194,0.2296,0.9891,0.4785,0.4098,0.8607,0.7824,0.3262,0.4254,0.7084,0.9099,0.6760,0.5683,0.0268,0.8416,0.9689,0.2285,0.3293,0.9379,0.6812,0.9872,0.8706,0.6399,0.5055,0.4589,0.1840,0.2512,0.4083,0.2138,0.5540,0.9731,0.3488,0.8580,0.2963,0.1931,0.2617,0.4677
0.2023,0.2657,0.7558,0.3309,0.8342,0.2075,0.0634,0.1265,0.9547,0.1677,0.9138,0.9031,0.2065,0.0798,0.6522,0.3732,0.4339,0.0648,0.2370,0.8990,0.2002,0.9775,0.7681,0.7870,0.8232,0.7822,0.8474,0.6422,0.4258,0.8610,0.2083,0.8273,0.0323,0.5166,0.2938,0.8414,0.2124,0.6807,0.0320,0.0892,0.6956,0.7347,0.3750,0.7411,0.5283,0.1455,0.5819,0.2499,0.0975
0.3264,0.3145,0.1688,0.0024,0.4707,0.3510,0.3849,0.7295,0.1524,0.6659,0.1926,0.7983,0.7558,0.0215,0.2818,0.8767,0.1716,0.7424,0.7730,0.4091,0.8876,0.6828,0.0647,0.1586,0.4364,0.6714,0.8000,0.3999,0.7928,0.5230,0.2851,0.1921,0.0579,0.9755,0.6799,0.0019,0.9973,0.4763,0.6178,0.3603,0.0141,0.8016,0.8154,0.5665,0.3184,0.6550,0.2338,0.8611,0.1548
0.1507,0.9669,0.2075,0.8397,0.2040,0.8644,0.4577,0.1887,0.1578,0.8397,0.4380,0.1555,0.9523,0.9952,0.4510,0.1866,0.5666,0.5507,0.0765,0.6474,0.7286,0.5214,0.9941,0.6838,0.8975,0.9026,0.4659,0.8112,0.3587,0.3711,0.9787,0.9180,0.9670,0.6498,0.8873,0.6266,0.2584,0.8721,0.5190,0.8226,0.8316,0.3249,0.1316,0.2178,0.8370,0.0184,0.5140,0.0084,0.7163
0.4617,0.5841,0.8961,0.4723,0.5608,0.6899,0.1003,0.1702,0.8960,0.7115,0.3277,0.0734,0.4219,0.4562,0.0747,0.4368,0.9535,0.4708,0.2668,0.7043,0.7232,0.7702,0.6315,0.3448,0.3136,0.7197,0.4936,0.2087,0.2101,0.2513,0.4753,0.5133,0.3320,0.3591,0.9107,0.0643,0.2247,0.2876,0.0121,0.1430,0.8172,0.8906,0.1548,0.5760,0.0080,0.6185,0.0798,0.2960,0.5654
0.6558,0.1755,0.5465,0.9503,0.7543,0.7122,0.2755,0.1658,0.2250,0.6012,0.7572,0.1494,0.8780,0.6534,0.5490,0.4245,0.3562,0.4816,0.1251,0.0941,0.6252,0.7803,0.9863,0.6488,0.7207,0.0738,0.1727,0.7835,0.6023,0.6024,0.2695,0.6493,0.5324,0.8907,0.8977,0.9299,0.9334,0.6007,0.8479,0.1433,0.8350,0.8833,0.7577,0.3651,0.7589,0.1340,0.8972,0.5737,0.7545
0.0770,0.0474,0.8069,0.5864,0.7187,0.0311,0.7196,0.8001,0.8584,0.9486,0.1929,0.6979,0.1245,0.7827,0.2075,0.8295,0.4966,0.2091,0.3833,0.3502,0.0822,0.3421,0.9444,0.7104,0.2293,0.4193,0.1322,0.1199,0.4338,0.6583,0.0409,0.3103,0.9034,0.7193,0.0192,0.8331,0.3286,0.4209,0.3722,0.7926,0.7542,0.5065,0.6141,0.8776,0.3562,0.9749,0.6372,0.9493,0.8847
0.3505,0.3234,0.4674,0.2614,0.7286,0.5858,0.3615,0.4629,0.8737,0.7518,0.7187,0.7475,0.7409,0.4863,0.5285,0.6571,0.9648,0.6662,0.8210,0.7054,0.4141,0.1235,0.1381,0.4864,0.1672,0.9089,0.8480,0.2737,0.7557,0.0298,0.7548,0.5387,0.8252,0.5396,0.7321,0.8214,0.8786,0.7824,0.2662,0.8181,0.7989,0.1988,0.7879,0.1244,0.5917,0.1001,0.7960,0.5688,0.5513
0.2127,0.3353,0.0459,0.0678,0.7521,0.5545,0.3856,0.8680,0.0353,0.2881,0.2180,0.3801,0.2811,0.8361,0.8570,0.3601,0.9799,0.6114,0.2613,0.4593,0.1160,0.5638,0.7203,0.5758,0.1636,0.1481,0.4803,0.5767,0.5053,0.1434,0.2455,0.9403,0.2985,0.0656,0.8112,0.7648,0.3271,0.5528,0.7956,0.8591,0.3915,0.6086,0.8079,0.0795,0.4892,0.8519,0.1112,0.5406,0.9407
0.8762,0.4645,0.5531,0.0807,0.4491,0.9606,0.0928,0.3023,0.3716,0.4933,0.6307,0.5447,0.3722,0.3436,0.4622,0.4052,0.2202,0.9807,0.0871,0.6068,0.1438,0.2203,0.9755,0.1708,0.5380,0.0908,0.9218,0.4692,0.8375,0.9996,0.9047,0.7444,0.6191,0.9741,0.2205,0.6975,0.4504,0.0185,0.4914,0.6670,0.8843,0.3922,0.1829,0.9499,0.0968,0.6598,0.1051,0.4616,0.4581
0.5539,0.5533,0.6291,0.6632,0.2225,0.9184,0.9616,0.2657,0.0371,0.3120,0.5512,0.3103,0.9844,0.4925,0.1903,0.3338,0.8785,0.0800,0.0374,0.2102,0.1306,0.3444,0.1011,0.3508,0.7440,0.5080,0.1253,0.9260,0.0266,0.1282,0.4604,0.1132,0.9002,0.0061,0.1518,0.7996,0.5027,0.3317,0.7725,0.8206,0.8536,0.7889,0.1700,0.5960,0.0479,0.1411,0.4257,0.2921,0.8758
0.8840,0.8642,0.5884,0.7775,0.9279,0.7586,0.6354,0.2241,0.2362,0.1349,0.1080,0.3945,0.7237,0.2336,0.0901,0.4480,0.2245,0.6125,0.3839,0.5358,0.8871,0.0124,0.4069,0.4369,0.1742,0.4414,0.6426,0.5354,0.7795,0.4981,0.7221,0.7821,0.8857,0.9935,0.9564,0.8993,0.5403,0.7527,0.4728,0.7754,0.5835,0.4737,0.2426,0.4113,0.4811,0.8518,0.6714,0.5439,0.3461
0.3556,0.2278,0.2930,0.1976,0.9927,0.2386,0.7985,0.9403,0.4330,0.9544,0.6479,0.9478,0.9862,0.3312,0.4122,0.5619,0.4752,0.7725,0.7032,0.4020,0.1856,0.0357,0.2202,0.5957,0.7352,0.8325,0.1544,0.3039,0.3310,0.5854,0.0588,0.8666,0.0784,0.3897,0.8011,0.5198,0.5110,0.6780,0.0479,0.2469,0.3064,0.4555,0.4340,0.9941,0.9498,0.7465,0.4686,0.1304,0.2447
0.9862,0.5398,0.2391,0.4254,0.7715,0.7060,0.6565,0.8520,0.9874,0.7604,0.9304,0.6160,0.6139,0.3653,0.2243,0.5676,0.8676,0.2804,0.8498,0.3138,0.2879,0.2021,0.6114,0.9562,0.6508,0.0358,0.9914,0.5473,0.4815,0.1209,0.0118,0.4943,0.6287,0.8359,0.2161,0.2331,0.0661,0.4535,0.5430,0.4803,0.5641,0.0653,0.8783,0.8469,0.7921,0.3154,0.6730,0.9720,0.0823
0.8215,0.5235,0.4671,0.6533,0.6551,0.1661,0.8554,0.5694,0.1773,0.0632,0.5113,0.8180,0.2296,0.5279,0.9115,0.9153,0.9061,0.0112,0.8123,0.3734,0.4660,0.7848,0.0440,0.7239,0.8153,0.0832,0.2486,0.0012,0.7136,0.0238,0.4003,0.8439,0.9265,0.8049,0.7493,0.0047,0.6004,0.0498,0.0659,0.5408,0.7112,0.3122,0.7562,0.6603,0.6021,0.1193,0.3465,0.0768,0.7644
0.8609,0.1809,0.4026,0.9494,0.7387,0.3630,0.8884,0.0352,0.7600,0.4447,0.4592,0.5591,0.2323,0.9520,0.0555,0.6783,0.6568,0.1185,0.0284,0.0450,0.8141,0.6443,0.0746,0.7479,0.9425,0.9879,0.8519,0.6342,0.8075,0.9495,0.9951,0.1982,0.7102,0.8637,0.0830,0.3803,0.6155,0.7997,0.3580,0.3290,0.4011,0.0187,0.3856,0.8293,0.8635,0.3077,0.7895,0.9217,0.3545
0.1696,0.1864,0.9203,0.7151,0.4715,0.0882,0.3013,0.5179,0.5346,0.7938,0.1651,0.2846,0.3603,0.1807,0.5037,0.2433,0.8819,0.0551,0.6382,0.1179,0.3244,0.0934,0.9214,0.6640,0.1090,0.0364,0.7844,0.6861,0.9178,0.6313,0.9353,0.4113,0.4537,0.8563,0.0838,0.5500,0.3842,0.7973,0.1734,0.3478,0.1874,0.4185,0.7213,0.2782,0.9919,0.3918,0.2319,0.6755,0.2516
0.3074,0.9938,0.0301,0.3513,0.5261,0.2140,0.7170,0.9809,0.6044,0.9119,0.6879,0.8107,0.0882,0.1585,0.7477,0.9621,0.7183,0.7489,0.9358,0.0155,0.7816,0.2123,0.6539,0.0087,0.7368,0.2274,0.8979,0.4285,0.0063,0.6521,0.7241,0.5474,0.8240,0.9223,0.3678,0.4400,0.5449,0.7392,0.1356,0.6077,0.5455,0.6545,0.3411,0.1220,0.1251,0.1705,0.3321,0.3769,0.8268
0.7425,0.8678,0.7405,0.4201,0.3506,0.2408,0.3234,0.6739,0.1594,0.8525,0.3831,0.1539,0.1697,0.5295,0.3724,0.5858,0.2396,0.9336,0.5118,0.3604,0.5408,0.5293,0.6165,0.5444,0.6125,0.9182,0.8421,0.3080,0.7629,0.6989,0.9409,0.4842,0.1470,0.8509,0.9444,0.6061,0.4131,0.7808,0.4710,0.9128,0.9245,0.2057,0.1191,0.3142,0.3276,0.7556,0.1376,0.2941,0.3058
0.8449,0.6442,0.6581,0.1778,0.9311,0.2451,0.2849,0.8505,0.7569,0.1486,0.5705,0.8758,0.7741,0.9550,0.5692,0.8974,0.9779,0.0381,0.1705,0.6982,0.8560,0.6033,0.6634,0.1499,0.3181,0.7994,0.1924,0.4819,0.5828,0.3334,0.2775,0.8555,0.2808,0.8839,0.1730,0.0934,0.0083,0.0814,0.6671,0.1457,0.5629,0.1627,0.2899,0.3590,0.7770,0.1385,0.7208,0.9797,0.2779
0.9880,0.5618,0.6924,0.3150,0.4652,0.6135,0.2414,0.1665,0.8896,0.7255,0.2220,0.2726,0.4543,0.2280,0.3130,0.2292,0.2649,0.1365,0.6346,0.7260,0.9330,0.0152,0.9523,0.4927,0.7886,0.0989,0.9417,0.9091,0.3269,0.7468,0.3946,0.5631,0.7306,0.0136,0.8175,0.4360,0.6360,0.8239,0.2364,0.6351,0.9657,0.6954,0.3015,0.1779,0.5808,0.9561,0.7627,0.4393,0.7579
0.1565,0.1022,0.0441,0.1483,0.5502,0.0959,0.8333,0.3785,0.8459,0.2077,0.5312,0.9802,0.4360,0.8115,0.2930,0.4290,0.0657,0.1809,0.6921,0.2586,0.3466,0.3144,0.2603,0.0254,0.0736,0.3003,0.2031,0.1029,0.3152,0.6488,0.2385,0.8515,0.4101,0.2192,0.2603,0.9703,0.7348,0.5442,0.1943,0.8762,0.2326,0.9818,0.8254,0.9444,0.5574,0.6019,0.5184,0.1559,0.9380
0.8712,0.6229,0.2378,0.1753,0.0067,0.0875,0.5309,0.0791,0.3020,0.9757,0.1838,0.6314,0.0169,0.4514,0.0681,0.9280,0.3664,0.8631,0.9770,0.8344,0.5417,0.2800,0.3434,0.1500,0.3213,0.7338,0.4930,0.5107,0.6784,0.9403,0.7761,0.4387,0.4064,0.1997,0.0063,0.2398,0.7911,0.3647,0.6890,0.5392,0.3206,0.6480,0.4989,0.4580,0.7565,0.9040,0.6452,0.9350,0.7158
0.7713,0.2393,0.8799,0.3425,0.3053,0.1994,0.4223,0.9350,0.3279,0.8952,0.3446,0.2042,0.3975,0.7138,0.3461,0.6165,0.3267,0.3658,0.7969,0.5012,0.8621,0.7980,0.6570,0.9204,0.0262,0.9263,0.0991,0.1053,0.1500,0.0169,0.0676,0.3484,0.9127,0.9579,0.6554,0.6617,0.4619,0.6308,0.5832,0.7565,0.0394,0.6396,0.5379,0.9586,0.2961,0.0628,0.9146,0.1440,0.1630
0.7028,0.5443,0.2427,0.7274,0.5488,0.7499,0.4135,0.9767,0.1551,0.0342,0.9833,0.5339,0.6956,0.5048,0.9872,0.8599,0.3196,0.5563,0.4133,0.4692,0.0912,0.6122,0.0705,0.4563,0.4714,0.9850,0.0905,0.9051,0.3418,0.4036,0.4957,0.3997,0.7557,0.3847,0.1039,0.1585,0.2716,0.3639,0.7771,0.4803,0.0737,0.8397,0.5158,0.9038,0.2904,0.0623,0.7033,0.9143,0.6515
0.4958,0.8770,0.8286,0.3120,0.2653,0.7352,0.8261,0.7368,0.0883,0.7851,0.4111,0.7938,0.7842,0.6596,0.1377,0.3578,0.2532,0.8297,0.7666,0.1734,0.0691,0.4970,0.3328,0.4813,0.6740,0.1973,0.1960,0.9149,0.9734,0.9342,0.0875,0.3218,0.4869,0.9189,0.6299,0.3153,0.2290,0.0809,0.3857,0.5504,0.1532,0.7559,0.1798,0.9256,0.8805,0.3731,0.2635,0.9341,0.3426
0.2250,0.8378,0.3975,0.5317,0.6217,0.4582,0.7215,0.5481,0.1111,0.6307,0.6829,0.6484,0.6866,0.9086,0.6375,0.5530,0.0529,0.5950,0.3703,0.1522,0.9934,0.4113,0.4424,0.1229,0.2161,0.6443,0.5554,0.1312,0.3593,0.9209,0.6216,0.1994,0.2374,0.7498,0.8196,0.0644,0.8840,0.0498,0.0047,0.3255,0.6504,0.3353,0.6738,0.6643,0.9488,0.3787,0.0934,0.8711,0.2930
0.7066,0.4609,0.3785,0.2719,0.9894,0.8502,0.5982,0.7716,0.8319,0.5585,0.1215,0.7524,0.8956,0.4698,0.4904,0.5497,0.0293,0.0529,0.9631,0.4685,0.6381,0.5392,0.4470,0.2451,0.8737,0.0993,0.7905,0.2268,0.8714,0.7397,0.3167,0.4298,0.3732,0.3865,0.6836,0.2481,0.6518,0.6567,0.1079,0.0490,0.3301,0.7908,0.5465,0.8732,0.5143,0.6624,0.5694,0.3010,0.6779
0.1178,0.1549,0.1635,0.5215,0.8873,0.1871,0.3149,0.7180,0.6575,0.8920,0.5056,0.0479,0.4061,0.7757,0.5795,0.7486,0.2368,0.7576,0.5383,0.2993,0.7802,0.1143,0.6992,0.9372,0.3621,0.2001,0.5209,0.7429,0.5943,0.1908,0.0922,0.8833,0.8789,0.9563,0.3018,0.4369,0.0255,0.9363,0.0927,0.7754,0.0697,0.3921,0.1655,0.7154,0.1485,0.5957,0.5590,0.9909,0.4250
0.2721,0.4195,0.5040,0.9715,0.8746,0.9491,0.1614,0.3031,0.7225,0.5345,0.7547,0.2313,0.4870,0.1908,0.6070,0.6074,0.7299,0.7331,0.3527,0.5743,0.3425,0.5168,0.1999,0.7751,0.6653,0.3366,0.3450,0.2028,0.6374,0.9731,0.9190,0.5989,0.8519,0.5171,0.7079,0.7010,0.3835,0.9278,0.7612,0.7163,0.9386,0.9239,0.0606,0.3996,0.0137,0.5848,0.6089,0.2921,0.8810
0.4602,0.6792,0.1453,0.0609,0.7542,0.0203,0.0837,0.2750,0.6400,0.6861,0.2744,0.0387,0.9133,0.3000,0.2854,0.5047,0.7286,0.6154,0.7605,0.9617,0.4968,0.1419,0.8190,0.4968,0.6332,0.7504,0.2667,0.5840,0.3101,0.7156,0.1385,0.7911,0.0954,0.1382,0.6605,0.9088,0.8802,0.4060,0.7933,0.7897,0.3107,0.8504,0.1406,0.1410,0.1374,0.3743,0.1628,0.2598,0.4487
0.0986,0.3446,0.3501,0.2499,0.6929,0.1280,0.1584,0.1761,0.4621,0.9536,0.1867,0.1030,0.5716,0.2703,0.1972,0.1086,0.8173,0.0381,0.9823,0.9365,0.3961,0.3980,0.5979,0.3463,0.1353,0.1805,0.5449,0.1196,0.1392,0.3097,0.9979,0.0460,0.2233,0.3970,0.9192,0.0662,0.3851,0.7817,0.4861,0.8465,0.8794,0.4020,0.9676,0.5060,0.3597,0.5424,0.9949,0.5104,0.7427
0.3242,0.1596,0.0030,0.2167,0.6795,0.6548,0.7789,0.6716,0.1990,0.7316,0.9438,0.3886,0.7186,0.4766,0.4365,0.5033,0.6693,0.3748,0.3814,0.7340,0.8315,0.3158,0.5640,0.8220,0.2116,0.6484,0.0987,0.3567,0.6317,0.7884,0.8451,0.8769,0.7448,0.8715,0.9003,0.3574,0.8555,0.5295,0.3436,0.9716,0.3174,0.4064,0.5527,0.3522,0.1313,0.4629,0.3485,0.3763,0.0100
